source_file,schema,activity,started_at,platform,phase,x,y,time,dt,dx,dy,step_distance,speed
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9738219895287958,0.23,4.76489794254303,0.016362905502319336,0.010471204188481686,0.01833333333333334,0.021112963512211824,1.2902942884574624
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9790575916230366,0.25,4.7818509340286255,0.016952991485595703,0.005235602094240788,0.01999999999999999,0.02067393357078469,1.2194858699923565
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9790575916230366,0.2733333333333333,4.7986849546432495,0.016834020614624023,0.0,0.023333333333333317,0.023333333333333317,1.3860820220846837
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9659685863874345,0.30666666666666664,4.815346956253052,0.016662001609802246,-0.01308900523560208,0.033333333333333326,0.035811076068288275,2.149266151025975
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9397905759162304,0.35,4.831573963165283,0.016227006912231445,-0.02617801047120416,0.043333333333333335,0.050626732167978736,3.119905749828564
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8926701570680629,0.41833333333333333,4.848152995109558,0.016579031944274902,-0.04712041884816753,0.06833333333333336,0.08300468852342734,5.006606465469212
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8442408376963351,0.47833333333333333,4.864897966384888,0.01674497127532959,-0.048429319371727786,0.06,0.07710641331827599,4.604750408373472
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7958115183246073,0.525,4.881588935852051,0.016690969467163086,-0.048429319371727786,0.04666666666666669,0.06725456677867005,4.0293984666968
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7408376963350786,0.5633333333333334,4.898481965065002,0.01689302921295166,-0.054973821989528715,0.03833333333333333,0.067019143150154,3.9672661608121365
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6845549738219895,0.5966666666666667,4.915102958679199,0.016620993614196777,-0.05628272251308908,0.033333333333333326,0.06541296480512479,3.935562838388463
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6269633507853403,0.6166666666666667,4.9320069551467896,0.016903996467590332,-0.05759162303664922,0.020000000000000018,0.060965523404589134,3.6065745471183113
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5772251308900523,0.6233333333333333,4.9485180377960205,0.016511082649230957,-0.04973821989528793,0.006666666666666599,0.0501830146842182,3.039353369511211
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5392670157068062,0.625,4.96526300907135,0.01674497127532959,-0.0379581151832461,0.0016666666666667052,0.037994687602905176,2.269020769171629
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.5026178010471204,0.625,4.981575012207031,0.016312003135681152,-0.03664921465968585,0.0,0.03664921465968585,2.2467635859828112
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.4620418848167539,0.625,4.998234987258911,0.016659975051879883,-0.04057591623036649,0.0,0.04057591623036649,2.4355328326729984
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.41492146596858637,0.6233333333333333,5.015130996704102,0.01689600944519043,-0.04712041884816753,-0.0016666666666667052,0.047149884943703944,2.790592956085586
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.3599476439790576,0.6133333333333333,5.031481981277466,0.016350984573364258,-0.05497382198952877,-0.010000000000000009,0.05587594387691717,3.4172831382850815
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.3089005235602094,0.6,5.04822301864624,0.016741037368774414,-0.05104712041884818,-0.013333333333333308,0.052759703191300876,3.1515193490762354
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.2643979057591623,0.5816666666666667,5.06531298160553,0.01708996295928955,-0.04450261780104714,-0.018333333333333313,0.048131009778075384,2.816332012698303
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.22643979057591623,0.5566666666666666,5.081977963447571,0.016664981842041016,-0.037958115183246044,-0.025000000000000022,0.04545127620061482,2.7273522786538034
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.19764397905759162,0.5233333333333333,5.098116993904114,0.01613903045654297,-0.02879581151832461,-0.033333333333333326,0.04404894859255992,2.7293429249773746
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.18586387434554974,0.5016666666666667,5.1148680448532104,0.01675105094909668,-0.011780104712041883,-0.021666666666666612,0.024662021642012918,1.4722671262212863
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.7356020942408377,0.2633333333333333,5.432732939720154,0.31786489486694336,0.5497382198952879,-0.2383333333333334,0.5991785111228688,1.885010017774004
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.68717277486911,0.315,5.450310945510864,0.01757800579071045,-0.048429319371727675,0.051666666666666694,0.07081555916077514,4.028645797704734
